StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q30,Q1,Q2,Q2_3_TEXT,Q3,Q3_6_TEXT,Q4,Q4_6_TEXT,Q6_NPS_GROUP,Q6,Q5,Q7,Q8_NPS_GROUP,Q8,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Quiz1,Quiz2,Quiz3,Quiz4,Quiz5,Quiz6,Quiz7,Outcome_1,Outcome_2,SC0,PROLIFIC_PID
2020-03-17 12:58:06,2020-03-17 12:59:09,IP Address,73.63.194.153,100,62,True,2020-03-17 12:59:09,R_3Pv5b6Fgcw3u5bZ,"","","","",37.2449951171875,-121.9541015625,anonymous,EN,5a49d6a06d85f80001c25bc4,1978,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.52,0.48,5,5a49d6a06d85f80001c25bc4
2020-03-17 12:54:41,2020-03-17 12:59:09,IP Address,69.146.106.106,100,267,True,2020-03-17 12:59:09,R_1r3qUq4WaocpiYc,"","","","",41.438995361328125,-105.80100250244140625,anonymous,EN,56a5702281a8ca000d3e573e,1980,Male,"",Asian,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,9,0,0,61.474,0,"","","","","","","",0.6,0.4,0,56a5702281a8ca000d3e573e
2020-03-17 12:57:26,2020-03-17 12:59:12,IP Address,67.176.166.6,100,105,True,2020-03-17 12:59:12,R_3LZI9KKJcEH7ENo,"","","","",41.6172027587890625,-87.8419036865234375,anonymous,EN,5e2abdff6d1e3810e4bac3ea,1990,Male,"",White,"",Bachelor’s degree,"",Passive,8,No,Never,Detractor,0,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In summer, well before the next peak flu season","500,000",0.8,0.2,4,5e2abdff6d1e3810e4bac3ea
2020-03-17 12:57:42,2020-03-17 12:59:12,IP Address,76.27.40.217,100,89,True,2020-03-17 12:59:12,R_PvYmv7763g6S4c9,"","","","",40.598907470703125,-111.8303985595703125,anonymous,EN,5e45e83f8e05700cb44460f8,2001,Male,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Promoter,10,"","","","","","","","","","","",1,0,0,5e45e83f8e05700cb44460f8
2020-03-17 12:56:48,2020-03-17 12:59:12,IP Address,172.58.228.204,100,144,True,2020-03-17 12:59:13,R_bCxta9DPRhku1Pz,"","","","",40.831207275390625,-73.90670013427734375,anonymous,EN,5d811bc0c06b21000165044e,1983,Male,"",Black or African American,"",Other (please specify),Associate degree,Detractor,5,Yes,Once in 3 months,Promoter,9,0,0,64.149,0,"","","","","","","",0.51,0.49,0,5d811bc0c06b21000165044e
2020-03-17 12:57:41,2020-03-17 12:59:12,IP Address,12.246.250.226,100,91,True,2020-03-17 12:59:13,R_3EKp85zeYvHYiNJ,"","","","",33.8336029052734375,-84.37969970703125,anonymous,EN,5c43a8635b2d350001d65be3,1989,Female,"",Asian,"",Master’s degree,"",Passive,7,Yes,Once a year,Detractor,2,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,True,"In autumn, just before the peak flu season","500,000",0.14,0.86,4,5c43a8635b2d350001d65be3
2020-03-17 12:56:28,2020-03-17 12:59:14,IP Address,71.223.77.92,100,165,True,2020-03-17 12:59:14,R_2PhZWSWIwjxxJzY,"","","","",33.5131988525390625,-112.08300018310546875,anonymous,EN,5e121701dc79bd8a1a22ca99,1970,Female,"",White,"",Other (please specify),Associate's degree,Promoter,9,Yes,Once a year,Detractor,3,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",1,0,6,5e121701dc79bd8a1a22ca99
2020-03-17 12:55:49,2020-03-17 12:59:14,IP Address,72.197.101.218,100,204,True,2020-03-17 12:59:14,R_3j0ehz6Uix18Vly,"","","","",33.1365966796875,-117.06109619140625,anonymous,EN,5c662bfcc3aaf50001c67aab,2001,Male,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Promoter,9,"","","","",A virus,Through blood,Between 40 and 50 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,4,5c662bfcc3aaf50001c67aab
2020-03-17 12:58:10,2020-03-17 12:59:16,IP Address,98.192.36.159,100,65,True,2020-03-17 12:59:16,R_122SZhPJeT3L0tQ,"","","","",33.8574066162109375,-84.01300048828125,anonymous,EN,5c9623dd35599200175642e4,1978,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Detractor,3,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","30,000",0.51,0.49,5,5c9623dd35599200175642e4
2020-03-17 12:57:47,2020-03-17 12:59:20,IP Address,71.250.210.251,100,92,True,2020-03-17 12:59:20,R_bOvKyFvTkqquu09,"","","","",40.6128997802734375,-74.4160003662109375,anonymous,EN,5ca24b9ceb041e00152164f0,1973,Female,"",White,"",Master’s degree,"",Passive,7,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 0 and 2 percent,1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.8,0.2,4,5ca24b9ceb041e00152164f0
2020-03-17 12:57:24,2020-03-17 12:59:20,IP Address,104.231.6.132,100,116,True,2020-03-17 12:59:20,R_1gqMJXFgeCTSljw,"","","","",39.8744049072265625,-84.32869720458984375,anonymous,EN,5bdc8a5232c3880001b377f0,1979,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Promoter,10,0,0,65.145,0,"","","","","","","",0.5,0.5,0,5bdc8a5232c3880001b377f0
2020-03-17 12:57:21,2020-03-17 12:59:21,IP Address,70.114.208.149,100,120,True,2020-03-17 12:59:21,R_3sbqUy6M23m23Mn,"","","","",30.2881011962890625,-97.76399993896484375,anonymous,EN,5b171809bdf4e10001631710,1996,Male,"",Asian,"",Master’s degree,"",Detractor,4,Yes,Only when necessary,Passive,8,"","","","","","","","","","","",0.5,0.5,0,5b171809bdf4e10001631710
2020-03-17 12:58:13,2020-03-17 12:59:21,IP Address,64.99.238.83,100,67,True,2020-03-17 12:59:21,R_1od7ITrZHP399ws,"","","","",38.0995025634765625,-78.40850067138671875,anonymous,EN,5dc59ba2dbf82041d1ebc7de,1993,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,9,"","","","","","","","","","","",0.2,0.8,0,5dc59ba2dbf82041d1ebc7de
2020-03-17 12:56:49,2020-03-17 12:59:22,IP Address,72.2.245.56,100,152,True,2020-03-17 12:59:22,R_5msuS1Hei8nuzbX,"","","","",37.9694061279296875,-86.111297607421875,anonymous,EN,558b20eefdf99b7dfdbac3c9,1960,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once in 6 months,Promoter,10,11.915,11.915,69.735,1,"","","","","","","",0.51,0.49,0,558b20eefdf99b7dfdbac3c9
2020-03-17 12:57:50,2020-03-17 12:59:22,IP Address,24.91.56.207,100,92,True,2020-03-17 12:59:22,R_3KSFgWYjYiLdoCp,"","","","",42.0800018310546875,-71.41750335693359375,anonymous,EN,5d7531dc4d03830019c3f667,1985,Female,"",Black or African American,"",Master’s degree,"",Detractor,5,Yes,Once a year,Detractor,5,"","","","","","","","","","","",0.9,0.1,0,5d7531dc4d03830019c3f667
2020-03-17 12:56:21,2020-03-17 12:59:23,IP Address,38.102.129.25,100,181,True,2020-03-17 12:59:23,R_24hGYNyqZW9ICN0,"","","","",37.8074951171875,-122.264404296875,anonymous,EN,5d1f4bf21218f100017dad45,1979,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 6 months,Passive,7,"","","","","","","","","","","",0.57,0.43,0,5d1f4bf21218f100017dad45
2020-03-17 12:57:44,2020-03-17 12:59:25,IP Address,108.190.30.55,100,101,True,2020-03-17 12:59:26,R_2Cst8PolQQam09S,"","","","",27.8802947998046875,-82.75370025634765625,anonymous,EN,588908498fd7f00001d735f8,1987,Male,"",White,"",High School degree or equivalent,"",Promoter,9,Yes,Once a year,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In summer, well before the next peak flu season","100,000",0.49,0.51,4,588908498fd7f00001d735f8
2020-03-17 12:57:49,2020-03-17 12:59:25,IP Address,192.189.187.104,100,96,True,2020-03-17 12:59:26,R_2agiIfGxJQXSmTU,"","","","",35.0323944091796875,-89.8144989013671875,anonymous,EN,58d069219dbe3f0001258793,1979,Male,"",White,"",High School degree or equivalent,"",Detractor,4,Yes,Only when necessary,Passive,7,"","","","","","","","","","","",1,0,0,58d069219dbe3f0001258793
2020-03-17 12:55:28,2020-03-17 12:59:28,IP Address,47.219.218.61,100,239,True,2020-03-17 12:59:28,R_eM8iNXc0R7uBi0h,"","","","",31.2700042724609375,-94.6468963623046875,anonymous,EN,5cbe7fdb82218d00172aa4f3,1959,Female,"",White,"",High School degree or equivalent,"",Passive,8,No,Only when necessary,Detractor,0,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.3,0.7,5,5cbe7fdb82218d00172aa4f3
2020-03-17 12:54:53,2020-03-17 12:59:28,IP Address,172.58.71.16,100,274,True,2020-03-17 12:59:28,R_1jN7AmiEUZ6SDxd,"","","","",37.6692047119140625,-97.27539825439453125,anonymous,EN,5cad37678157510001ad3857,1982,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,3-4 days after becoming sick,True,"In autumn, just before the peak flu season","100,000",0.5,0.5,3,5cad37678157510001ad3857
2020-03-17 12:56:55,2020-03-17 12:59:28,IP Address,209.6.62.39,100,153,True,2020-03-17 12:59:28,R_WxlezSWnVUqWwP7,"","","","",42.3634033203125,-71.07129669189453125,anonymous,EN,5d9532e77f3bc20015602008,1993,Male,"",White,"",Master’s degree,"",Passive,8,Yes,Once a year,Promoter,10,0,0,62.954,0,"","","","","","","",0.75,0.25,0,5d9532e77f3bc20015602008
2020-03-17 12:58:15,2020-03-17 12:59:29,IP Address,50.192.13.194,100,73,True,2020-03-17 12:59:30,R_5zKrVJGgpAytXPP,"","","","",40.009002685546875,-76.36309814453125,anonymous,EN,5c0735ac0ea1410001a9d1c7,1988,Female,"",White,"",Bachelor’s degree,"",Detractor,6,Yes,Only when necessary,Detractor,6,"","","","","","","","","","","",0.5,0.5,0,5c0735ac0ea1410001a9d1c7
2020-03-17 12:56:34,2020-03-17 12:59:31,IP Address,47.186.44.249,100,177,True,2020-03-17 12:59:31,R_1ff366xWPatnR15,"","","","",33.0225067138671875,-96.72899627685546875,anonymous,EN,5dec30eb6c078132a7db440e,1961,Female,"",White,"",Master’s degree,"",Detractor,4,Yes,Only when necessary,Detractor,4,68.941,68.941,71.201,1,"","","","","","","",0.91,0.09,0,5dec30eb6c078132a7db440e
2020-03-17 12:57:44,2020-03-17 12:59:32,IP Address,66.30.123.110,100,108,True,2020-03-17 12:59:33,R_2XdgFeVeQTwd6AT,"","","","",42.077392578125,-71.0446014404296875,anonymous,EN,5ae11f9709eae20001132c22,1986,Male,"",White,"",Bachelor’s degree,"",Promoter,9,Yes,Only when necessary,Detractor,3,0,0,63.003,0,"","","","","","","",0.21,0.79,0,5ae11f9709eae20001132c22
2020-03-17 12:57:54,2020-03-17 12:59:33,IP Address,98.160.183.186,100,98,True,2020-03-17 12:59:33,R_8kUwKpfrmyZHu7f,"","","","",36.0408935546875,-115.0829010009765625,anonymous,EN,5e5552484ead5b5532e0f9e6,1992,Female,"",White,"",Master’s degree,"",Promoter,9,Yes,Once a year,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,5,5e5552484ead5b5532e0f9e6
2020-03-17 12:57:16,2020-03-17 12:59:34,IP Address,73.94.49.4,100,137,True,2020-03-17 12:59:34,R_2ZD25BawYtqLtjO,"","","","",44.914306640625,-93.44969940185546875,anonymous,EN,5d6420263e95f50001053ce4,1989,Female,"",White,"",Bachelor’s degree,"",Promoter,10,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.4,0.6,4,5d6420263e95f50001053ce4
2020-03-17 12:58:08,2020-03-17 12:59:34,IP Address,50.83.128.39,100,86,True,2020-03-17 12:59:35,R_XUsNnVeHLWf9oTn,"","","","",41.494598388671875,-90.56749725341796875,anonymous,EN,5ba7a90d168e5e0001e47228,2001,Male,"",Asian,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5ba7a90d168e5e0001e47228
2020-03-17 12:57:30,2020-03-17 12:59:35,IP Address,99.64.253.4,100,124,True,2020-03-17 12:59:35,R_1cTcby9jdlO7mAz,"","","","",41.71240234375,-87.747802734375,anonymous,EN,5ddb58c61f179ea91098c6c1,1987,Female,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,5,5ddb58c61f179ea91098c6c1
2020-03-17 12:59:04,2020-03-17 12:59:36,IP Address,107.77.195.232,100,31,True,2020-03-17 12:59:36,R_3kFbYA6mqWnjgks,"","","","",42.4651947021484375,-83.37129974365234375,anonymous,EN,5cfd3d9cd0e99c0016baf6c8,1997,Female,"",Hispanic or Latino,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5cfd3d9cd0e99c0016baf6c8
2020-03-17 12:57:47,2020-03-17 12:59:39,IP Address,162.204.150.119,100,112,True,2020-03-17 12:59:40,R_SUXxjoRzwUoVl7P,"","","","",30.1222991943359375,-81.362701416015625,anonymous,EN,5d8a1d20d1afcb0019d7390b,1950,Male,"",White,"",Master’s degree,"",Passive,8,Yes,Once a year,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","30,000",0.5,0.5,6,5d8a1d20d1afcb0019d7390b
2020-03-17 12:57:48,2020-03-17 12:59:40,IP Address,173.168.156.131,100,112,True,2020-03-17 12:59:41,R_2c24Scg68cdODg7,"","","","",28.038604736328125,-82.369598388671875,anonymous,EN,5c6b949a23f6300001383a05,1987,Female,"",Asian,"",Master’s degree,"",Promoter,9,Yes,Only when necessary,Detractor,5,0,0,61.063,0,"","","","","","","",0.5,0.5,0,5c6b949a23f6300001383a05
2020-03-17 12:58:34,2020-03-17 12:59:41,IP Address,71.114.123.8,100,67,True,2020-03-17 12:59:41,R_aY3l7y0ry9hw9dT,"","","","",40.29949951171875,-76.58679962158203125,anonymous,EN,5e641e41de78961a95ffc6f8,2001,Non-Binary,"",White,"",High School degree or equivalent,"",Detractor,6,Yes,Once in 6 months,Promoter,10,"","","","","","","","","","","",0,1,0,5e641e41de78961a95ffc6f8
2020-03-17 12:58:22,2020-03-17 12:59:43,IP Address,73.194.237.247,100,80,True,2020-03-17 12:59:43,R_UgrjeLquuWWrKjn,"","","","",39.967193603515625,-74.95619964599609375,anonymous,EN,5e176bb71a0686000bc8d314,1996,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0.07,0.93,0,5e176bb71a0686000bc8d314
2020-03-17 12:59:12,2020-03-17 12:59:44,IP Address,24.146.221.160,100,31,True,2020-03-17 12:59:44,R_3HOeLxNJIARPaQd,"","","","",40.9387969970703125,-75.05500030517578125,anonymous,EN,5dcee434946f7c03cb3195b2,1987,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Detractor,4,"","","","","","","","","","","",0,1,0,5dcee434946f7c03cb3195b2
2020-03-17 12:56:45,2020-03-17 12:59:45,IP Address,185.59.223.171,100,180,True,2020-03-17 12:59:45,R_3lAg3bV1nVvXmCJ,"","","","",40.7427978515625,-73.97119903564453125,anonymous,EN,5ddd58d6ed3649cc31a02a74,2000,Male,"",White,"",High School degree or equivalent,"",Passive,8,No,Once in 3 months,Detractor,4,17.555,17.555,57.387,1,"","","","","","","",0.19,0.81,0,5ddd58d6ed3649cc31a02a74
2020-03-17 12:58:15,2020-03-17 12:59:45,IP Address,8.3.94.95,100,90,True,2020-03-17 12:59:45,R_2647fQTsDczYT0O,"","","","",34.076202392578125,-118.3029022216796875,anonymous,EN,5e58a9591f2ee30b41624f9b,1997,Female,"",Asian,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","",A type of bacteria,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,False,Any time; it makes no difference,"500,000",0.5,0.5,3,5e58a9591f2ee30b41624f9b
2020-03-17 12:58:00,2020-03-17 12:59:45,IP Address,68.119.46.142,100,104,True,2020-03-17 12:59:46,R_3mlbhXxXYpyoFKD,"","","","",35.753204345703125,-81.3264007568359375,anonymous,EN,5da90151062efc00151a593c,1996,Female,"",White,"",High School degree or equivalent,"",Detractor,6,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,6,5da90151062efc00151a593c
2020-03-17 12:58:21,2020-03-17 12:59:46,IP Address,99.203.73.14,100,85,True,2020-03-17 12:59:47,R_2qdXYwVkAHACUf1,"","","","",42.8863983154296875,-78.8784027099609375,anonymous,EN,5df556148640203cb510caed,1987,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Detractor,5,"","","","","","","","","","","",0.5,0.5,0,5df556148640203cb510caed
2020-03-17 12:58:54,2020-03-17 12:59:46,IP Address,70.114.171.74,100,52,True,2020-03-17 12:59:47,R_2645kJ7QxaZlDsq,"","","","",30.5088958740234375,-97.67960357666015625,anonymous,EN,5dc2cbba034b451e7bd05f14,1974,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Promoter,10,"","","","","","","","","","","",0.51,0.49,0,5dc2cbba034b451e7bd05f14
2020-03-17 12:58:01,2020-03-17 12:59:47,IP Address,24.7.19.217,100,105,True,2020-03-17 12:59:47,R_3JkFnnIQ6s83Upv,"","","","",37.8376007080078125,-122.23979949951171875,anonymous,EN,5d8a4a5b57f2f50001906436,1971,Male,"",White,"",Master’s degree,"",Passive,7,Yes,Once a year,Passive,7,1.487,1.487,64.278,1,"","","","","","","",1,0,0,5d8a4a5b57f2f50001906436
2020-03-17 12:57:12,2020-03-17 12:59:47,IP Address,99.25.245.122,100,154,True,2020-03-17 12:59:47,R_3I0LNvAvgVIBIYb,"","","","",34.78570556640625,-92.4188995361328125,anonymous,EN,5e121b2b82a955890a9b3484,1967,Female,"",White,"",Other (please specify),"2 years university, no degree.",Detractor,2,Yes,Once in 6 months,Detractor,0,0,0,65.89,0,"","","","","","","",0.5,0.5,0,5e121b2b82a955890a9b3484
2020-03-17 12:58:03,2020-03-17 12:59:47,IP Address,97.85.150.86,100,104,True,2020-03-17 12:59:47,R_ZmBBDy4VWf9dJTz,"","","","",38.8025054931640625,-90.3448028564453125,anonymous,EN,5ac4c730f69e940001d977e1,1994,Male,"",Black or African American,"",Bachelor’s degree,"",Promoter,9,Yes,Once in 6 months,Promoter,10,0,0,51.618,0,"","","","","","","",0.5,0.5,0,5ac4c730f69e940001d977e1
2020-03-17 12:57:54,2020-03-17 12:59:48,IP Address,68.106.5.205,100,114,True,2020-03-17 12:59:48,R_1GVvm45dNcqsjzq,"","","","",31.5402069091796875,-110.266998291015625,anonymous,EN,5cd622bf2f7e110001695221,1987,Male,"",White,"",Master’s degree,"",Passive,8,Yes,Only when necessary,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,7,5cd622bf2f7e110001695221
2020-03-17 12:56:50,2020-03-17 12:59:50,IP Address,104.177.68.16,100,179,True,2020-03-17 12:59:50,R_w1MRCUr8FTretdT,"","","","",41.38470458984375,-81.7982025146484375,anonymous,EN,5cb56689b34d310018c83a8c,1974,Female,"",White,"",High School degree or equivalent,"",Detractor,6,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","30,000",0.5,0.5,5,5cb56689b34d310018c83a8c
2020-03-17 12:58:10,2020-03-17 12:59:51,IP Address,24.16.130.133,100,100,True,2020-03-17 12:59:51,R_1rB3QsES1r8oJWt,"","","","",47.256195068359375,-122.4375,anonymous,EN,5e49fdf1a95b8c46bd19f1eb,1970,Female,"",Black or African American,"",Bachelor’s degree,"",Detractor,6,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,6,5e49fdf1a95b8c46bd19f1eb
2020-03-17 12:57:38,2020-03-17 12:59:51,IP Address,104.173.245.118,100,133,True,2020-03-17 12:59:51,R_1ZmHTNZLa7ko7E5,"","","","",34.0290069580078125,-118.4004974365234375,anonymous,EN,5e65d9479ab3e634e805006a,1995,Male,"",Other (please specify),Mixed Race,High School degree or equivalent,"",Passive,7,Yes,Once a year,Promoter,10,0,0,30.67,0,"","","","","","","",0.5,0.5,0,5e65d9479ab3e634e805006a
2020-03-17 12:58:52,2020-03-17 12:59:53,IP Address,71.235.120.229,100,61,True,2020-03-17 12:59:53,R_3MbanAFbA7Q1XMW,"","","","",41.911407470703125,-72.4626007080078125,anonymous,EN,5df185201e2e580aa48191fe,2000,Female,"",White,"",High School degree or equivalent,"",Detractor,5,Yes,Only when necessary,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5df185201e2e580aa48191fe
2020-03-17 12:56:47,2020-03-17 12:59:54,IP Address,99.117.140.149,100,186,True,2020-03-17 12:59:54,R_3qWBVeqe0alPKQ8,"","","","",41.5883026123046875,-87.45929718017578125,anonymous,EN,5d901b10d7a21a001d635d12,1990,Male,"",White,"",Bachelor’s degree,"",Detractor,5,No,Only when necessary,Promoter,10,114.563,114.563,115.782,1,"","","","","","","",0.5,0.5,0,5d901b10d7a21a001d635d12
2020-03-17 12:57:00,2020-03-17 12:59:54,IP Address,99.75.53.174,100,174,True,2020-03-17 12:59:54,R_DhFnUYvww0e2Qo1,"","","","",42.00030517578125,-88.1421966552734375,anonymous,EN,5c2c62542c45d400014a32e6,1994,Male,"",Asian,"",High School degree or equivalent,"",Detractor,3,Yes,Never,Promoter,9,0,0,98.411,0,"","","","","","","",0.2,0.8,0,5c2c62542c45d400014a32e6
2020-03-17 12:56:59,2020-03-17 12:59:54,IP Address,107.77.217.99,100,175,True,2020-03-17 12:59:54,R_2S95uIIUu2ZtprB,"","","","",29.7406005859375,-95.55829620361328125,anonymous,EN,5e614c386ee9b3017b83e4bc,1983,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.5,0.5,5,5e614c386ee9b3017b83e4bc
2020-03-17 12:57:41,2020-03-17 12:59:55,IP Address,108.52.53.66,100,133,True,2020-03-17 12:59:55,R_2dG8NQicPVdc7yl,"","","","",39.966400146484375,-75.1685028076171875,anonymous,EN,5c4f2ee36b9fbe000167bc25,1997,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Promoter,9,0,0,62.189,0,"","","","","","","",0.49,0.51,0,5c4f2ee36b9fbe000167bc25
2020-03-17 12:57:11,2020-03-17 12:59:57,IP Address,99.156.125.65,100,165,True,2020-03-17 12:59:57,R_3MG1kRjMTplihnC,"","","","",26.282196044921875,-80.1156005859375,anonymous,EN,5c52f898110c55000144bf18,1982,Female,"",White,"",Bachelor’s degree,"",Promoter,9,Yes,Once a year,Promoter,9,"","","","","","","","","","","",0.51,0.49,0,5c52f898110c55000144bf18
2020-03-17 12:57:28,2020-03-17 12:59:59,IP Address,70.169.157.165,100,150,True,2020-03-17 12:59:59,R_2CIFVNRhFCsRtjS,"","","","",37.05780029296875,-76.45999908447265625,anonymous,EN,5e5693f52e18ee0419e49be0,1993,Male,"",White,"",High School degree or equivalent,"",Detractor,4,No,Never,Detractor,6,0,0,69.663,0,"","","","","","","",0,1,0,5e5693f52e18ee0419e49be0
2020-03-17 12:57:49,2020-03-17 12:59:59,IP Address,104.178.95.28,100,129,True,2020-03-17 12:59:59,R_XM8dsatW3WcpUtj,"","","","",36.7985992431640625,-119.7617034912109375,anonymous,EN,5e692c22fb2ecd04d0d669c7,1998,Female,"",Other (please specify),Mixed ,High School degree or equivalent,"",Passive,7,Yes,Once a year,Promoter,9,0,0,64.581,0,"","","","","","","",0.5,0.5,0,5e692c22fb2ecd04d0d669c7
2020-03-17 12:58:21,2020-03-17 12:59:59,IP Address,98.161.2.239,100,98,True,2020-03-17 13:00:00,R_RksDQxlhtnEbRYd,"","","","",41.264801025390625,-96.00009918212890625,anonymous,EN,5e5b48b9576f69347e4fcc88,1991,Male,"",Black or African American,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Detractor,6,"","","","","","","","","","","",0.5,0.5,0,5e5b48b9576f69347e4fcc88
2020-03-17 12:57:44,2020-03-17 13:00:00,IP Address,173.235.226.204,100,136,True,2020-03-17 13:00:01,R_3jdQZafs7q3l4Sf,"","","","",34.9488067626953125,-89.9304962158203125,anonymous,EN,5953e8325071bb0001ce9960,1990,Female,"",White,"",Bachelor’s degree,"",Promoter,9,Yes,Only when necessary,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,5,5953e8325071bb0001ce9960
2020-03-17 12:59:01,2020-03-17 13:00:04,IP Address,73.66.92.148,100,63,True,2020-03-17 13:00:05,R_2xRG4qWwLKVwaXo,"","","","",36.7942962646484375,-119.8856048583984375,anonymous,EN,5c2b4b959f18a9000179a141,1995,Male,"",Asian,"",Bachelor’s degree,"",Detractor,6,Yes,Once in 6 months,Detractor,5,"","","","","","","","","","","",0.64,0.36,0,5c2b4b959f18a9000179a141
2020-03-17 12:57:28,2020-03-17 13:00:05,IP Address,23.241.163.162,100,157,True,2020-03-17 13:00:05,R_2uPZDm5VfpJJbwy,"","","","",34.26019287109375,-118.578704833984375,anonymous,EN,5d4c5f770051fe0001fbf22e,1982,Female,"",Other (please specify),Jewish,Bachelor’s degree,"",Promoter,9,Yes,Once a year,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","30,000",0.6,0.4,5,5d4c5f770051fe0001fbf22e
